,filename,width,height,class,xmin,ymin,xmax,ymax
1364,img001743.jpg,1920,1200,1,743,582,943,685
1365,img001744.jpg,1920,1200,1,668,241,1324,1026
1366,img001745.jpg,1920,1200,1,1088,293,1215,441
1367,img001746.jpg,1920,1200,1,742,385,987,830
1368,img001749.jpg,1920,1200,1,741,567,1348,1093
1369,img001751.jpg,1920,1200,1,525,363,1709,1096
1370,img001752.jpg,1920,1200,1,520,203,1135,980
1371,img001753.jpg,1920,1200,1,909,303,1419,702
1372,img001754.jpg,1920,1200,1,758,348,1080,608
1373,img001755.jpg,1920,1200,1,941,591,1006,681
1374,img001757.jpg,1920,1200,1,553,285,1044,1093
1375,img001758.jpg,1920,1200,1,340,136,1476,1094
1376,img001759.jpg,1920,1200,1,302,120,1596,1084
1377,img001760.jpg,1920,1200,1,782,271,1218,758
1378,img001761.jpg,1920,1200,1,726,234,1679,676
1379,img001763.jpg,1920,1200,1,717,-12,1147,1117
1380,img001764.jpg,1920,1200,1,683,381,1202,710
1381,img001765.jpg,1920,1200,1,759,383,1204,811
1382,img001766.jpg,1920,1200,1,905,481,1038,669
1383,img001767.jpg,1920,1200,1,844,373,1533,976
1384,img001768.jpg,1920,1200,1,843,368,1250,685
1385,img001769.jpg,1920,1200,1,645,235,1050,627
1386,img001770.jpg,1920,1200,1,877,254,1134,438
1387,img001771.jpg,1920,1200,1,762,616,1100,944
1388,img001772.jpg,1920,1200,1,806,396,984,573
1389,img001773.jpg,1920,1200,1,880,396,1118,619
1390,img001774.jpg,1920,1200,1,830,478,1005,669
1391,img001777.jpg,1920,1200,1,718,269,1371,886
1392,img001778.jpg,1920,1200,1,914,408,1078,693
1393,img001779.jpg,1920,1200,1,730,633,1345,910
1394,img001780.jpg,1920,1200,1,827,75,1297,860
1395,img001783.jpg,1920,1200,1,651,545,1301,1145
1396,img001784.jpg,1920,1200,1,857,585,1038,758
1397,img001787.jpg,1920,1200,1,848,519,1041,727
1398,img001788.jpg,1920,1200,1,611,393,1659,846
1399,img001789.jpg,1920,1200,1,744,440,1053,787
1400,img001792.jpg,1920,1200,1,440,112,1325,677
1401,img001796.jpg,1920,1200,1,568,427,971,774
1402,img001797.jpg,1920,1200,1,883,396,1233,719
1403,img001799.jpg,1920,1200,1,831,657,1053,947
1404,img001800.jpg,1920,1200,1,790,319,1110,576
1405,img001802.jpg,1920,1200,1,594,88,1418,622
1406,img001803.jpg,1920,1200,1,861,469,1057,600
1407,img001807.jpg,1920,1200,1,624,110,1311,1150
1408,img001808.jpg,1920,1200,1,437,88,1324,810
1409,img001809.jpg,1920,1200,1,550,465,996,997
1410,img001810.jpg,1920,1200,1,753,593,1197,800
1411,img001811.jpg,1920,1200,1,782,271,1304,674
1412,img001812.jpg,1920,1200,1,837,522,1193,858
1413,img001813.jpg,1920,1200,1,1174,558,1315,636
1414,img001814.jpg,1920,1200,1,378,626,1259,1030
1415,img001815.jpg,1920,1200,1,651,275,1187,800
1416,img001816.jpg,1920,1200,1,805,541,1210,939
1417,img001817.jpg,1920,1200,1,747,427,876,625
1418,img001818.jpg,1920,1200,1,851,470,958,738
1419,img001819.jpg,1920,1200,1,776,428,1044,660
1420,img001820.jpg,1920,1200,1,847,441,1033,787
1421,img001821.jpg,1920,1200,1,477,288,987,865
1422,img001822.jpg,1920,1200,1,316,335,1286,1170
1423,img001824.jpg,1920,1200,1,800,359,1174,840
1424,img001825.jpg,1920,1200,1,697,751,986,908
1425,img001826.jpg,1920,1200,1,668,525,1028,638
1426,img001827.jpg,1920,1200,1,891,426,1150,661
1427,img001828.jpg,1920,1200,1,890,421,1103,777
1428,img001829.jpg,1920,1200,1,811,454,1059,855
1429,img001831.jpg,1920,1200,1,765,387,1033,652
1430,img001832.jpg,1920,1200,1,782,224,1263,883
1431,img001833.jpg,1920,1200,1,849,442,1151,690
1432,img001834.jpg,1920,1200,1,481,64,1321,1166
1433,img001835.jpg,1920,1200,1,867,335,1489,742
1434,img001836.jpg,1920,1200,1,642,209,1062,1001
1435,img001837.jpg,1920,1200,1,830,519,1108,944
1436,img001838.jpg,1920,1200,1,850,579,1113,811
1437,img001839.jpg,1920,1200,1,956,722,1151,830
1438,img001840.jpg,1920,1200,1,471,-74,1481,969
1439,img001841.jpg,1920,1200,1,667,497,1230,862
1440,img001842.jpg,1920,1200,1,616,367,1135,861
1441,img001845.jpg,1920,1200,1,594,498,1060,763
1442,img001846.jpg,1920,1200,1,493,245,1263,790
1443,img001847.jpg,1920,1200,1,984,469,1476,959
1444,img001849.jpg,1920,1200,1,604,304,1439,851
1445,img001850.jpg,1920,1200,1,783,349,1448,843
1446,img001851.jpg,1920,1200,1,805,327,1161,661
1447,img001853.jpg,1920,1200,1,758,367,1041,653
1448,img001856.jpg,1920,1200,1,956,420,1171,592
1449,img001857.jpg,1920,1200,1,485,422,1430,1059
1450,img001858.jpg,1920,1200,1,670,276,790,621
1451,img001860.jpg,1920,1200,1,926,542,1044,717
1452,img001861.jpg,1920,1200,1,793,301,1144,764
1453,img001862.jpg,1920,1200,1,811,496,1016,732
1454,img001863.jpg,1920,1200,1,633,192,1175,571
1455,img001865.jpg,1920,1200,1,578,408,1210,741
1456,img001866.jpg,1920,1200,1,840,613,995,720
1457,img001867.jpg,1920,1200,1,606,314,1636,947
1458,img001868.jpg,1920,1200,1,513,256,1174,987
1459,img001869.jpg,1920,1200,1,625,340,1286,891
1460,img001870.jpg,1920,1200,1,744,203,1159,631
1461,img001871.jpg,1920,1200,1,853,496,965,631
1462,img001872.jpg,1920,1200,1,670,278,1187,815
1463,img001873.jpg,1920,1200,1,797,548,980,746
1464,img001874.jpg,1920,1200,1,726,615,1078,799
1465,img001875.jpg,1920,1200,1,835,452,1121,651
1466,img001876.jpg,1920,1200,1,848,449,1140,795
1467,img001877.jpg,1920,1200,1,840,493,922,681
1468,img001878.jpg,1920,1200,1,823,515,1118,764
1469,img001879.jpg,1920,1200,1,518,478,1108,853
1470,img001880.jpg,1920,1200,1,745,611,1323,942
1471,img001882.jpg,1920,1200,1,563,556,1318,1050
1472,img001883.jpg,1920,1200,1,626,560,1019,746
1473,img001885.jpg,1920,1200,1,382,229,1206,739
1474,img001886.jpg,1920,1200,1,826,429,1060,652
1475,img001887.jpg,1920,1200,1,870,485,1255,687
1476,img001888.jpg,1920,1200,1,532,484,1309,764
1477,img001890.jpg,1920,1200,1,797,387,1026,777
1478,img001893.jpg,1920,1200,1,737,112,1427,783
1479,img001894.jpg,1920,1200,1,803,481,1105,765
1480,img001895.jpg,1920,1200,1,868,822,972,988
1481,img001896.jpg,1920,1200,1,462,105,1157,889
1482,img001897.jpg,1920,1200,1,544,357,981,961
1483,img001899.jpg,1920,1200,1,793,184,946,424
1484,img001901.jpg,1920,1200,1,562,123,1327,775
1485,img001902.jpg,1920,1200,1,793,250,1232,563
1486,img001904.jpg,1920,1200,1,836,514,1054,758
1487,img001905.jpg,1920,1200,1,665,623,1049,945
1488,img001906.jpg,1920,1200,1,987,373,1320,723
1489,img001907.jpg,1920,1200,1,672,333,1339,846
1490,img001908.jpg,1920,1200,1,591,121,1592,777
1491,img001909.jpg,1920,1200,1,895,568,1108,759
1492,img001910.jpg,1920,1200,1,754,346,1224,741
1493,img001911.jpg,1920,1200,1,897,717,1352,904
1494,img001912.jpg,1920,1200,1,882,232,1240,614
1495,img001913.jpg,1920,1200,1,699,-273,1654,1017
1496,img001915.jpg,1920,1200,1,949,414,1245,1005
1497,img001916.jpg,1920,1200,1,802,338,1191,597
1498,img001917.jpg,1920,1200,1,669,264,1271,1161
1499,img001918.jpg,1920,1200,1,394,-93,1313,1182
1500,img001919.jpg,1920,1200,1,928,450,1175,650
1501,img001923.jpg,1920,1200,1,789,199,1277,1155
1502,img001924.jpg,1920,1200,1,913,628,1055,737
1503,img001925.jpg,1920,1200,1,602,516,1142,767
1504,img001926.jpg,1920,1200,1,1007,466,1279,945
1505,img001928.jpg,1920,1200,1,642,480,1189,766
1506,img001932.jpg,1920,1200,1,810,312,1089,636
1507,img001933.jpg,1920,1200,1,810,477,1114,626
1508,img001934.jpg,1920,1200,1,858,367,1128,546
1509,img001936.jpg,1920,1200,1,909,355,1134,434
1510,img001938.jpg,1920,1200,1,448,176,1126,1009
1511,img001939.jpg,1920,1200,1,747,584,977,758
1512,img001941.jpg,1920,1200,1,513,445,1697,1088
1513,img001942.jpg,1920,1200,1,703,472,1122,937
1514,img001943.jpg,1920,1200,1,944,491,1139,704
1515,img001944.jpg,1920,1200,1,588,158,1468,1306
1516,img001945.jpg,1920,1200,1,691,420,980,580
1517,img001946.jpg,1920,1200,1,603,303,1486,1121
1518,img001947.jpg,1920,1200,1,920,470,1123,608
1519,img001948.jpg,1920,1200,1,666,476,997,940
1520,img001949.jpg,1920,1200,1,399,295,1240,948
1521,img001951.jpg,1920,1200,1,934,472,1043,619
1522,img001954.jpg,1920,1200,1,985,566,1220,1016
1523,img001955.jpg,1920,1200,1,712,562,950,1001
1524,img001956.jpg,1920,1200,1,524,343,1447,735
1525,img001957.jpg,1920,1200,1,794,450,1214,744
1526,img001958.jpg,1920,1200,1,847,-17,1266,833
1527,img001959.jpg,1920,1200,1,661,441,983,766
1528,img001960.jpg,1920,1200,1,792,318,1416,874
1529,img001965.jpg,1920,1200,1,1010,591,1067,713
1530,img001967.jpg,1920,1200,1,958,508,1139,732
1531,img001968.jpg,1920,1200,1,948,485,1059,617
1532,img001969.jpg,1920,1200,1,912,527,1125,624
1533,img001970.jpg,1920,1200,1,749,430,904,650
1534,img001971.jpg,1920,1200,1,617,382,1141,1133
1535,img001972.jpg,1920,1200,1,694,365,1251,919
1536,img001973.jpg,1920,1200,1,902,517,1154,772
1537,img001974.jpg,1920,1200,1,773,432,1036,680
1538,img001975.jpg,1920,1200,1,811,461,1242,749
1539,img001976.jpg,1920,1200,1,551,354,1101,986
1540,img001977.jpg,1920,1200,1,598,365,1418,880
1541,img001978.jpg,1920,1200,1,655,246,1100,819
1542,img001980.jpg,1920,1200,1,894,423,1226,601
1543,img001981.jpg,1920,1200,1,892,356,1105,808
1544,img001982.jpg,1920,1200,1,877,390,1583,988
1545,img001985.jpg,1920,1200,1,923,635,1076,742
1546,img001986.jpg,1920,1200,1,723,491,1111,811
1547,img001987.jpg,1920,1200,1,599,197,1370,832
1548,img001988.jpg,1920,1200,1,657,266,1110,869
1549,img001989.jpg,1920,1200,1,924,459,1177,705
1550,img001990.jpg,1920,1200,1,736,309,1361,821
1551,img001992.jpg,1920,1200,1,726,336,996,608
1552,img001993.jpg,1920,1200,1,930,314,1129,650
1553,img001994.jpg,1920,1200,1,876,198,1243,969
1554,img001995.jpg,1920,1200,1,890,601,1087,771
1555,img001996.jpg,1920,1200,1,862,378,1007,516
1556,img001997.jpg,1920,1200,1,468,80,1474,1019
1557,img001999.jpg,1920,1200,1,604,611,1119,990
1558,img002001.jpg,1920,1200,1,852,519,1177,870
1559,img002003.jpg,1920,1200,1,836,395,1075,764
1560,img002004.jpg,1920,1200,1,770,415,883,557
1561,img002005.jpg,1920,1200,1,812,726,980,926
1562,img002006.jpg,1920,1200,1,885,308,1142,629
1563,img002008.jpg,1920,1200,1,859,574,1113,708
1564,img002009.jpg,1920,1200,1,689,472,1142,733
1565,img002010.jpg,1920,1200,1,698,233,1164,579
1566,img002011.jpg,1920,1200,1,915,457,1023,578
1567,img002013.jpg,1920,1200,1,903,213,1318,887
1568,img002014.jpg,1920,1200,1,562,363,1168,1021
1569,img002015.jpg,1920,1200,1,842,259,1342,659
1570,img002016.jpg,1920,1200,1,833,484,1151,794
1571,img002017.jpg,1920,1200,1,607,295,1384,1166
1572,img002018.jpg,1920,1200,1,809,748,1180,947
1573,img002020.jpg,1920,1200,1,778,381,1173,740
1574,img002022.jpg,1920,1200,1,566,362,1186,692
1575,img002023.jpg,1920,1200,1,707,243,1353,987
1576,img002025.jpg,1920,1200,1,900,577,1193,696
1577,img002026.jpg,1920,1200,1,891,432,1038,671
1578,img002027.jpg,1920,1200,1,635,134,1013,690
1579,img002028.jpg,1920,1200,1,790,182,1063,507
1580,img002029.jpg,1920,1200,1,731,458,885,737
1581,img002030.jpg,1920,1200,1,745,372,1083,718
1582,img002031.jpg,1920,1200,1,794,364,1127,804
1583,img002032.jpg,1920,1200,1,1092,253,1341,694
1584,img002033.jpg,1920,1200,1,543,416,1230,939
1585,img002035.jpg,1920,1200,1,848,478,1208,966
1586,img002036.jpg,1920,1200,1,868,401,1132,760
1587,img002037.jpg,1920,1200,1,834,386,1058,523
1588,img002038.jpg,1920,1200,1,799,330,1038,660
1589,img002039.jpg,1920,1200,1,681,185,1257,727
1590,img002041.jpg,1920,1200,1,731,400,1135,862
1591,img002042.jpg,1920,1200,1,916,449,1197,644
1592,img002043.jpg,1920,1200,1,764,495,1053,786
1593,img002045.jpg,1920,1200,1,891,482,1026,748
1594,img002046.jpg,1920,1200,1,708,397,1102,793
1595,img002047.jpg,1920,1200,1,644,366,1165,897
1596,img002048.jpg,1920,1200,1,474,237,1044,723
1597,img002049.jpg,1920,1200,1,807,447,1146,862
1598,img002052.jpg,1920,1200,1,780,489,1138,739
1599,img002053.jpg,1920,1200,1,778,567,1026,938
1600,img002054.jpg,1920,1200,1,535,-87,1391,826
1601,img002055.jpg,1920,1200,1,922,437,1144,608
1602,img002056.jpg,1920,1200,1,650,-178,1514,985
1603,img002057.jpg,1920,1200,1,446,487,1220,1122
1604,img002058.jpg,1920,1200,1,849,558,973,828
1605,img002059.jpg,1920,1200,1,646,-95,1236,657
1606,img002060.jpg,1920,1200,1,537,199,1061,651
1607,img002061.jpg,1920,1200,1,987,275,1291,779
1608,img002062.jpg,1920,1200,1,871,422,1172,763
1609,img002064.jpg,1920,1200,1,707,616,1110,931
1610,img002065.jpg,1920,1200,1,759,334,1167,736
1611,img002066.jpg,1920,1200,1,895,545,1092,703
1612,img002067.jpg,1920,1200,1,1113,359,1247,477
1613,img002068.jpg,1920,1200,1,603,283,1534,975
1614,img002069.jpg,1920,1200,1,896,527,1132,761
1615,img002070.jpg,1920,1200,1,721,504,1075,722
1616,img002071.jpg,1920,1200,1,778,392,1025,645
1617,img002072.jpg,1920,1200,1,845,591,1156,924
1618,img002073.jpg,1920,1200,1,600,411,1424,987
1619,img002074.jpg,1920,1200,1,720,391,1055,718
1620,img002075.jpg,1920,1200,1,828,498,1096,623
1621,img002076.jpg,1920,1200,1,802,171,1388,754
1622,img002077.jpg,1920,1200,1,923,373,1259,667
1623,img002078.jpg,1920,1200,1,894,435,1177,773
1624,img002079.jpg,1920,1200,1,768,475,1160,931
1625,img002080.jpg,1920,1200,1,457,-72,1211,1264
1626,img002081.jpg,1920,1200,1,793,461,972,553
1627,img002082.jpg,1920,1200,1,980,443,1119,684
1628,img002083.jpg,1920,1200,1,767,543,1082,780
1629,img002084.jpg,1920,1200,1,877,378,985,631
1630,img002085.jpg,1920,1200,1,182,297,1316,1180
1631,img002086.jpg,1920,1200,1,861,384,1351,824
1632,img002087.jpg,1920,1200,1,450,126,1362,868
1633,img002089.jpg,1920,1200,1,811,371,1199,587
1634,img002090.jpg,1920,1200,1,466,142,1627,1277
1635,img002091.jpg,1920,1200,1,608,551,1251,1220
1636,img002092.jpg,1920,1200,1,423,254,1187,918
1637,img002093.jpg,1920,1200,1,521,376,1184,905
1638,img002095.jpg,1920,1200,1,1033,572,1175,867
1639,img002096.jpg,1920,1200,1,726,538,1229,848
1640,img002098.jpg,1920,1200,1,462,492,942,771
1641,img002099.jpg,1920,1200,1,947,629,1198,858
1642,img002100.jpg,1920,1200,1,836,174,1471,936
1643,img002101.jpg,1920,1200,1,852,559,1046,662
1644,img002102.jpg,1920,1200,1,703,273,1187,944
1645,img002103.jpg,1920,1200,1,801,307,1057,585
1646,img002105.jpg,1920,1200,1,744,615,1149,1073
1647,img002106.jpg,1920,1200,1,819,409,1168,781
1648,img002108.jpg,1920,1200,1,716,400,1209,754
1649,img002109.jpg,1920,1200,1,722,595,1068,795
1650,img002110.jpg,1920,1200,1,952,581,1100,748
1651,img002112.jpg,1920,1200,1,828,544,1076,790
1652,img002113.jpg,1920,1200,1,684,341,1087,895
1653,img002114.jpg,1920,1200,1,797,581,1019,693
1654,img002116.jpg,1920,1200,1,812,599,1053,830
1655,img002117.jpg,1920,1200,1,894,466,1025,867
1656,img002118.jpg,1920,1200,1,601,366,1120,812
1657,img002119.jpg,1920,1200,1,969,462,1229,739
1658,img002121.jpg,1920,1200,1,771,428,1289,990
1659,img002122.jpg,1920,1200,1,905,641,1085,760
1660,img002123.jpg,1920,1200,1,407,-180,1344,841
1661,img002124.jpg,1920,1200,1,915,490,1199,814
1662,img002125.jpg,1920,1200,1,748,530,1119,894
1663,img002126.jpg,1920,1200,1,746,436,885,545
1664,img002129.jpg,1920,1200,1,383,400,1390,886
1665,img002130.jpg,1920,1200,1,736,452,893,810
1666,img002133.jpg,1920,1200,1,859,397,1084,480
1667,img002134.jpg,1920,1200,1,963,431,1144,833
1668,img002135.jpg,1920,1200,1,872,505,1122,750
1669,img002136.jpg,1920,1200,1,834,429,976,596
1670,img002137.jpg,1920,1200,1,757,288,1267,765
1671,img002138.jpg,1920,1200,1,206,-260,1258,820
1672,img002139.jpg,1920,1200,1,778,610,1148,817
1673,img002140.jpg,1920,1200,1,701,408,1122,740
1674,img002141.jpg,1920,1200,1,821,418,1017,595
1675,img002142.jpg,1920,1200,1,810,489,955,660
1676,img002143.jpg,1920,1200,1,767,281,1137,1047
1677,img002144.jpg,1920,1200,1,887,590,990,719
1678,img002145.jpg,1920,1200,1,858,343,1181,554
1679,img002146.jpg,1920,1200,1,839,550,1083,789
1680,img002147.jpg,1920,1200,1,830,217,1521,995
1681,img002148.jpg,1920,1200,1,954,528,1058,650
1682,img002149.jpg,1920,1200,1,726,636,1093,784
1683,img002150.jpg,1920,1200,1,843,224,1088,532
1684,img002151.jpg,1920,1200,1,751,305,1120,628
1685,img002152.jpg,1920,1200,1,797,569,1072,729
1686,img002153.jpg,1920,1200,1,263,288,1392,1109
1687,img002154.jpg,1920,1200,1,826,677,1068,913
1688,img002155.jpg,1920,1200,1,665,202,1496,804
1689,img002156.jpg,1920,1200,1,877,558,976,616
1690,img002157.jpg,1920,1200,1,595,127,1161,766
1691,img002158.jpg,1920,1200,1,687,217,1167,672
1692,img002159.jpg,1920,1200,1,522,10,1669,1155
1693,img002160.jpg,1920,1200,1,706,498,1244,1023
1694,img002161.jpg,1920,1200,1,784,330,1342,836
1695,img002162.jpg,1920,1200,1,753,331,1123,984
1696,img002163.jpg,1920,1200,1,870,371,1069,868
1697,img002164.jpg,1920,1200,1,687,449,1054,972
1698,img002165.jpg,1920,1200,1,855,258,1051,653
1699,img002166.jpg,1920,1200,1,624,524,1237,745
1700,img002167.jpg,1920,1200,1,715,310,1048,687
1701,img002168.jpg,1920,1200,1,927,552,1057,675
1702,img002169.jpg,1920,1200,1,766,452,1068,713
1703,img002170.jpg,1920,1200,1,745,395,1177,789
1704,img002171.jpg,1920,1200,1,676,349,1031,919
1705,img002172.jpg,1920,1200,1,908,532,1084,736
1706,img002173.jpg,1920,1200,1,766,446,1231,858
1707,img002174.jpg,1920,1200,1,743,219,1257,788
1708,img002175.jpg,1920,1200,1,891,494,999,719
1709,img002176.jpg,1920,1200,1,858,413,983,734
1710,img002177.jpg,1920,1200,1,685,446,926,669
1711,img002178.jpg,1920,1200,1,678,517,936,708
1712,img002179.jpg,1920,1200,1,776,840,1128,1002
1713,img002180.jpg,1920,1200,1,943,697,1134,883
1714,img002181.jpg,1920,1200,1,891,306,1058,431
1715,img002182.jpg,1920,1200,1,798,160,1191,335
1716,img002183.jpg,1920,1200,1,858,670,1080,781
1717,img002185.jpg,1920,1200,1,679,394,1331,700
1718,img002186.jpg,1920,1200,1,556,119,1044,831
1719,img002187.jpg,1920,1200,1,293,626,1220,989
1720,img002188.jpg,1920,1200,1,903,521,1135,835
1721,img002189.jpg,1920,1200,1,596,72,1229,661
1722,img002190.jpg,1920,1200,1,834,467,1094,611
1723,img002191.jpg,1920,1200,1,750,314,1015,502
1724,img002192.jpg,1920,1200,1,853,452,1042,755
1725,img002193.jpg,1920,1200,1,728,130,1258,769
1726,img002194.jpg,1920,1200,1,769,114,1345,1123
1727,img002195.jpg,1920,1200,1,904,602,1131,881
1728,img002196.jpg,1920,1200,1,861,555,1135,714
1729,img002197.jpg,1920,1200,1,817,339,1033,505
1730,img002198.jpg,1920,1200,1,661,-4,1727,1225
1731,img002199.jpg,1920,1200,1,1005,378,1230,576
1732,img002200.jpg,1920,1200,1,776,617,1225,866
1733,img002201.jpg,1920,1200,1,964,610,1079,750
1734,img002202.jpg,1920,1200,1,718,240,1361,667
1735,img002203.jpg,1920,1200,1,709,470,914,668
1736,img002204.jpg,1920,1200,1,711,271,1222,720
1737,img002206.jpg,1920,1200,1,696,204,1537,909
1738,img002208.jpg,1920,1200,1,872,306,1038,695
1739,img002209.jpg,1920,1200,1,926,607,1163,911
1740,img002211.jpg,1920,1200,1,700,202,1316,547
1741,img002212.jpg,1920,1200,1,618,320,1257,653
1742,img002213.jpg,1920,1200,1,752,359,1288,826
1743,img002214.jpg,1920,1200,1,815,387,1050,708
1744,img002216.jpg,1920,1200,1,530,283,1113,1031
1745,img002217.jpg,1920,1200,1,628,201,1186,698
1746,img002218.jpg,1920,1200,1,783,367,1311,749
1747,img002219.jpg,1920,1200,1,892,424,1022,581
1748,img002220.jpg,1920,1200,1,733,380,1117,673
1749,img002222.jpg,1920,1200,1,774,339,991,525
1750,img002223.jpg,1920,1200,1,897,587,1012,801
1751,img002224.jpg,1920,1200,1,663,280,1120,679
1752,img002225.jpg,1920,1200,1,1014,558,1153,851
1753,img002226.jpg,1920,1200,1,1020,479,1112,558
1754,img002227.jpg,1920,1200,1,899,459,1109,829
1755,img002228.jpg,1920,1200,1,929,540,1162,819
1756,img002229.jpg,1920,1200,1,827,302,1082,503
1757,img002230.jpg,1920,1200,1,913,697,1123,862
1758,img002232.jpg,1920,1200,1,766,215,1275,781
1759,img002233.jpg,1920,1200,1,921,356,1115,514
1760,img002234.jpg,1920,1200,1,806,511,994,632
1761,img002235.jpg,1920,1200,1,702,266,1493,1228
1762,img002236.jpg,1920,1200,1,753,498,1039,1003
1763,img002237.jpg,1920,1200,1,896,534,1048,730
1764,img002239.jpg,1920,1200,1,706,464,1100,1030
1765,img002240.jpg,1920,1200,1,749,75,1288,726
1766,img002241.jpg,1920,1200,1,371,154,1360,836
1767,img002242.jpg,1920,1200,1,891,543,1108,808
1768,img002243.jpg,1920,1200,1,817,382,1464,1075
1769,img002244.jpg,1920,1200,1,445,395,1456,1026
1770,img002245.jpg,1920,1200,1,885,531,956,708
1771,img002246.jpg,1920,1200,1,1032,475,1267,685
1772,img002247.jpg,1920,1200,1,804,521,1087,864
1773,img002250.jpg,1920,1200,1,514,371,1055,888
1774,img002251.jpg,1920,1200,1,658,346,1149,898
1775,img002252.jpg,1920,1200,1,859,365,1284,946
1776,img002253.jpg,1920,1200,1,635,354,923,716
1777,img002254.jpg,1920,1200,1,904,573,1072,689
1778,img002255.jpg,1920,1200,1,643,419,1175,814
1779,img002256.jpg,1920,1200,1,879,287,1128,731
1780,img002257.jpg,1920,1200,1,810,559,1058,733
1781,img002258.jpg,1920,1200,1,755,150,1480,1208
1782,img002260.jpg,1920,1200,1,754,154,1511,821
1783,img002262.jpg,1920,1200,1,921,455,1282,787
1784,img002263.jpg,1920,1200,1,387,108,1292,1087
1785,img002264.jpg,1920,1200,1,962,524,1118,663
1786,img002265.jpg,1920,1200,1,699,402,982,675
1787,img002266.jpg,1920,1200,1,612,215,1111,1018
1788,img002267.jpg,1920,1200,1,704,433,1150,739
1789,img002268.jpg,1920,1200,1,838,633,1191,928
1790,img002269.jpg,1920,1200,1,848,477,1089,731
1791,img002270.jpg,1920,1200,1,866,651,1116,964
1792,img002271.jpg,1920,1200,1,931,168,1337,960
1793,img002274.jpg,1920,1200,1,710,337,1178,637
1794,img002275.jpg,1920,1200,1,705,367,1084,683
1795,img002276.jpg,1920,1200,1,747,359,981,831
1796,img002277.jpg,1920,1200,1,719,449,1109,738
1797,img002278.jpg,1920,1200,1,830,395,954,552
1798,img002281.jpg,1920,1200,1,871,642,1330,1188
1799,img002283.jpg,1920,1200,1,911,405,1240,979
1800,img002284.jpg,1920,1200,1,499,372,1049,1138
1801,img002288.jpg,1920,1200,1,602,293,1089,893
1802,img002289.jpg,1920,1200,1,481,451,1470,1212
1803,img002291.jpg,1920,1200,1,889,472,1089,612
1804,img002292.jpg,1920,1200,1,858,140,1252,871
1805,img002294.jpg,1920,1200,1,793,606,994,817
1806,img002296.jpg,1920,1200,1,858,451,1032,649
1807,img002297.jpg,1920,1200,1,891,365,1147,652
1808,img002298.jpg,1920,1200,1,796,318,936,622
1809,img002299.jpg,1920,1200,1,609,565,899,864
1810,img002300.jpg,1920,1200,1,841,575,1180,855
1811,img002301.jpg,1920,1200,1,581,298,1099,701
1812,img002302.jpg,1920,1200,1,929,524,1085,765
1813,img002304.jpg,1920,1200,1,818,571,1071,730
1814,img002305.jpg,1920,1200,1,867,409,1145,589
1815,img002306.jpg,1920,1200,1,803,257,1011,531
1816,img002308.jpg,1920,1200,1,811,600,1202,891
1817,img002309.jpg,1920,1200,1,902,503,1223,877
1818,img002310.jpg,1920,1200,1,652,139,965,694
1819,img002311.jpg,1920,1200,1,849,389,1082,762
1820,img002313.jpg,1920,1200,1,709,449,995,772
1821,img002314.jpg,1920,1200,1,910,459,1068,767
1822,img002315.jpg,1920,1200,1,963,757,1135,883
1823,img002316.jpg,1920,1200,1,627,156,1036,859
1824,img002318.jpg,1920,1200,1,565,606,924,838
1825,img002319.jpg,1920,1200,1,885,304,1212,930
1826,img002320.jpg,1920,1200,1,755,636,881,790
1827,img002321.jpg,1920,1200,1,734,377,1192,937
1828,img002322.jpg,1920,1200,1,644,271,1184,985
1829,img002323.jpg,1920,1200,1,842,573,1258,806
1830,img002324.jpg,1920,1200,1,699,509,989,692
1831,img002325.jpg,1920,1200,1,788,434,1093,844
1832,img002326.jpg,1920,1200,1,372,291,1260,703
1833,img002327.jpg,1920,1200,1,746,298,1229,737
1834,img002328.jpg,1920,1200,1,867,432,1140,769
1835,img002329.jpg,1920,1200,1,613,486,1266,863
1836,img002330.jpg,1920,1200,1,610,428,1022,681
1837,img002332.jpg,1920,1200,1,775,505,1199,890
1838,img002333.jpg,1920,1200,1,767,105,1296,1230
1839,img002334.jpg,1920,1200,1,781,495,1335,1018
1840,img002335.jpg,1920,1200,1,672,540,1023,680
1841,img002337.jpg,1920,1200,1,440,210,980,942
1842,img002338.jpg,1920,1200,1,886,463,1295,843
1843,img002339.jpg,1920,1200,1,324,-200,1537,970
1844,img002341.jpg,1920,1200,1,699,274,1321,1044
1845,img002342.jpg,1920,1200,1,557,142,1068,1116
1846,img002344.jpg,1920,1200,1,853,436,1057,615
1847,img002346.jpg,1920,1200,1,301,433,1476,1425
1848,img002347.jpg,1920,1200,1,438,316,1373,1182
1849,img002348.jpg,1920,1200,1,729,679,1505,1075
1850,img002350.jpg,1920,1200,1,856,470,1169,693
1851,img002351.jpg,1920,1200,1,758,133,1419,765
1852,img002352.jpg,1920,1200,1,769,352,1068,629
1853,img002353.jpg,1920,1200,1,830,499,994,701
1854,img002355.jpg,1920,1200,1,523,209,1319,1162
1855,img002356.jpg,1920,1200,1,964,329,1168,729
1856,img002357.jpg,1920,1200,1,645,411,1039,898
1857,img002358.jpg,1920,1200,1,568,494,1155,801
1858,img002359.jpg,1920,1200,1,942,619,1131,933
1859,img002360.jpg,1920,1200,1,772,489,1191,917
1860,img002362.jpg,1920,1200,1,436,178,1087,921
1861,img002363.jpg,1920,1200,1,98,104,1363,960
